molecule,formulation,country,year,import_tonnes,export_tonnes
MOLDEP1,Suspension,Brazil,2020,71.63,0.75
MOLH2,Ointment,Japan,2022,86.15,35.38
MOLHF2,Ointment,Brazil,2023,46.04,114.26
MOLX,Syrup,Japan,2021,81.36,61.08
MOLBC2,Syrup,Japan,2015,187.59,134.71
MOLCKD2,API,India,2020,199.08,17.01
MOLRA1,Ointment,Global,2019,164.19,178.3
MOLLC2,Injection,EU,2016,74.75,59.25
MOLM3,API,Brazil,2016,135.53,123.9
MOLY,API,China,2021,167.25,20.28
MOLCKD2,Ointment,Australia,2020,149.27,12.71
MOLIBD1,Tablet,Australia,2017,110.85,134.43
MOLD2,Suspension,China,2021,79.8,140.21
MOLM3,Injection,Brazil,2016,39.6,80.27
MOLHF1,Syrup,Global,2018,65.45,85.37
MOLO1,Ointment,China,2015,76.94,72.54
MOLR1,Inhaler,US,2017,126.87,140.77
MOLIBD3,Suspension,India,2015,114.63,124.11
MOLHF1,Injection,China,2016,52.56,12.9
MOLHF1,Suspension,India,2015,62.67,26.85
MOLR3,Suspension,Australia,2024,168.76,43.06
MOLM3,Capsule,EU,2022,86.85,155.74
MOLLC3,Suspension,US,2016,15.03,107.18
MOLP1,API,Global,2024,85.75,67.7
MOLY,Capsule,Canada,2017,161.45,155.86
MOLIBD3,Tablet,Japan,2022,187.37,62.6
MOLDEP3,API,Japan,2018,58.26,56.87
MOLR3,Inhaler,Canada,2020,43.18,174.82
MOLD2,Injection,India,2017,189.65,132.3
MOLBC2,Injection,India,2021,98.1,55.88
MOL2,API,Japan,2017,74.91,177.02
MOLY,Syrup,Canada,2018,57.07,36.23
MOLR1,Capsule,Australia,2017,174.72,199.33
MOLY,Syrup,Global,2017,56.43,19.93
MOLM2,Capsule,EU,2017,15.79,190.89
MOLY,Tablet,Global,2023,96.42,66.13
MOLDEP1,API,China,2021,22.75,14.37
MOL1,Suspension,India,2018,49.68,55.66
MOLDEP1,Capsule,Global,2023,102.81,3.7
MOLD3,Injection,Japan,2020,144.05,162.45
MOL2,Tablet,US,2017,116.31,121.28
MOLBC3,Syrup,Global,2016,104.15,77.64
MOL2,Tablet,Australia,2022,36.26,40.44
MOLBC3,Inhaler,India,2016,69.28,12.64
MOLLC1,API,India,2018,191.09,42.34
MOLCKD2,Injection,Japan,2022,99.12,19.79
MOLD2,API,Australia,2020,81.14,37.8
MOLBC2,Tablet,China,2022,131.71,163.64
MOLR3,API,Australia,2017,116.98,129.23
MOLBC2,Inhaler,Japan,2017,146.62,105.97
MOLHF1,Syrup,Japan,2019,139.1,95.35
MOLLC1,Injection,Japan,2022,123.55,135.98
MOLO1,API,Global,2021,5.23,35.24
MOLM1,Inhaler,China,2020,109.51,152.82
MOLHF1,Ointment,India,2015,146.04,14.76
MOLLC2,Injection,Japan,2020,6.81,135.28
MOLA,Tablet,Japan,2016,35.11,19.26
MOLDEP3,Inhaler,Global,2018,10.04,142.41
MOLM1,Injection,China,2018,48.58,146.01
MOLLC3,Inhaler,Canada,2020,37.17,159.25
MOLDEP1,API,Global,2023,32.9,136.44
MOLIBD2,Suspension,India,2021,62.33,39.16
MOLX,Tablet,Australia,2022,164.14,33.34
MOLRA2,Patch,Japan,2015,111.99,28.64
MOLBC2,Patch,China,2020,93.43,134.21
MOL1,API,EU,2022,119.91,90.1
MOLH2,Inhaler,Brazil,2021,164.29,139.62
MOLHF1,API,Global,2024,113.21,65.46
MOLLC2,Ointment,Australia,2021,56.18,53.57
MOLP2,Patch,Australia,2022,73.69,123.4
MOLIBD3,Capsule,EU,2016,125.09,199.1
MOLIBD2,Suspension,EU,2024,89.6,175.88
MOLDEP2,Ointment,Japan,2024,12.13,67.7
MOLRA2,Ointment,India,2018,189.3,157.05
MOLIBD1,Capsule,Japan,2023,85.72,22.79
MOLH3,API,Brazil,2015,148.16,28.58
MOLRA3,Suspension,Brazil,2016,56.26,120.13
MOLP1,API,Brazil,2015,45.41,47.84
MOLH3,Ointment,Canada,2023,99.34,37.95
MOLM3,Patch,US,2017,193.13,168.52
MOLHF2,API,Japan,2020,140.08,126.05
MOLH2,Ointment,China,2015,94.82,72.51
MOLA,Syrup,China,2024,2.71,121.78
MOLD1,Injection,Global,2019,118.18,135.07
MOLLC3,Patch,EU,2023,13.0,126.86
MOLHF2,Syrup,Global,2024,195.06,3.68
MOLC,API,India,2022,114.22,146.71
MOLP1,Patch,Australia,2022,193.05,102.55
MOLIBD2,Capsule,Japan,2017,30.03,136.3
MOLBC3,Patch,Brazil,2024,177.87,61.49
MOL2,Capsule,India,2020,16.95,46.16
MOLR2,Suspension,Australia,2018,181.35,4.07
MOLP2,Ointment,EU,2018,114.35,26.7
MOLM3,Patch,Canada,2017,66.45,83.25
MOLIBD2,Inhaler,China,2022,129.71,141.04
MOLBC2,API,Canada,2018,192.37,65.93
MOLP2,Injection,US,2021,138.84,163.46
MOLIBD3,API,EU,2024,136.9,41.2
MOLLC3,Capsule,India,2024,184.79,101.61
MOLM3,Inhaler,US,2020,158.16,6.3
MOLP2,Suspension,Australia,2022,171.54,180.82
MOLDEP1,Injection,Australia,2018,48.5,176.05
MOL2,Syrup,Brazil,2016,195.65,164.91
MOL1,Suspension,Japan,2018,116.65,71.99
MOLDEP3,Tablet,EU,2020,173.0,22.48
MOLLC1,Injection,US,2020,114.83,38.52
MOLO2,Inhaler,Canada,2018,109.36,157.01
MOLBC2,Capsule,EU,2019,163.29,145.18
MOLBC1,Capsule,India,2023,179.18,92.19
MOLP2,Suspension,Brazil,2019,105.94,86.23
MOLCKD1,Suspension,Canada,2024,24.75,185.02
MOLBC2,Injection,US,2015,19.58,151.87
MOLH3,Injection,Canada,2016,153.99,94.62
MOLR1,API,EU,2019,93.78,186.81
MOLHF2,Capsule,China,2020,3.74,107.03
MOLD3,API,Global,2017,165.85,161.64
MOLX,Capsule,Brazil,2023,189.82,68.92
MOLX,Patch,EU,2022,108.95,70.55
MOL1,Syrup,Brazil,2018,110.14,158.79
MOLR1,API,China,2022,197.6,113.01
MOLX,Injection,Brazil,2016,124.76,197.45
MOLM2,API,EU,2023,145.97,189.89
MOLIBD1,Ointment,US,2015,176.56,110.78
MOLLC3,Suspension,Australia,2015,65.4,153.71
MOLA,Injection,Canada,2022,198.92,15.75
MOLM1,API,Australia,2015,122.74,161.28
MOLRA2,API,Australia,2020,153.6,63.86
MOLDEP3,Syrup,China,2018,55.06,111.75
MOLDEP2,Inhaler,China,2017,101.15,116.47
MOLO3,Ointment,India,2023,114.86,194.99
MOLDEP2,Suspension,India,2019,9.35,7.97
MOLIBD1,Injection,US,2015,188.55,83.03
MOLHF1,Inhaler,Japan,2016,169.59,11.78
MOLRA2,Injection,Canada,2024,79.63,189.53
MOLCKD3,Tablet,Brazil,2018,194.31,32.91
MOLDEP1,Tablet,Global,2024,24.61,91.74
MOLM1,API,Australia,2019,151.42,114.44
MOLBC3,Capsule,Brazil,2023,148.37,119.6
MOLO1,Inhaler,China,2019,83.5,133.28
MOLHF3,Patch,US,2024,13.22,118.79
MOLLC2,Patch,US,2017,11.87,19.47
MOLP2,Ointment,Japan,2016,28.08,132.74
MOLHF2,Patch,India,2016,2.41,4.94
MOLM3,Capsule,EU,2018,180.59,186.72
MOLO2,API,Australia,2018,100.81,127.3
MOLCKD2,Syrup,Canada,2018,134.43,187.67
MOLCKD2,Tablet,China,2021,48.71,170.0
MOLP3,Suspension,India,2019,154.38,167.69
MOLRA2,Injection,Canada,2024,157.01,141.36
MOLP3,Inhaler,US,2015,166.57,193.68
MOLCKD1,Injection,Japan,2024,30.54,182.38
MOLP2,API,Japan,2016,32.29,112.06
MOLR2,API,Japan,2017,130.55,66.29
MOLP1,Tablet,Australia,2019,78.47,46.45
MOLBC2,Patch,Brazil,2015,90.62,2.94
MOLLC3,Syrup,Brazil,2019,110.23,138.41
MOLP1,Inhaler,India,2024,57.57,4.41
MOLC,Suspension,Global,2017,185.49,69.08
MOLM2,API,Japan,2022,135.0,102.07
MOL2,Ointment,China,2018,44.34,7.16
MOLLC1,API,China,2021,151.81,34.82
MOLR1,Capsule,Canada,2021,23.49,116.13
MOLC,Injection,Canada,2023,180.87,46.25
MOL1,Inhaler,Global,2016,110.04,104.0
MOLX,Tablet,India,2020,91.24,173.27
MOLCKD2,Ointment,China,2023,18.66,194.05
MOLH1,Suspension,Global,2024,67.18,85.21
MOLD1,Syrup,China,2016,92.36,35.95
MOL2,Syrup,Japan,2024,61.1,114.4
MOLDEP1,Inhaler,Japan,2020,151.22,11.62
MOLHF1,Inhaler,EU,2024,119.49,54.05
MOLRA1,Capsule,Brazil,2019,29.52,189.71
MOLCKD1,Inhaler,China,2023,23.44,68.78
MOLO3,Tablet,US,2024,194.05,9.44
MOLH1,Patch,India,2021,65.44,162.29
MOLIBD1,Injection,Japan,2023,127.83,143.45
MOLDEP2,Tablet,US,2022,160.02,105.01
MOLO1,API,Global,2022,194.48,182.07
MOLCKD2,Syrup,EU,2016,178.88,154.06
MOLM1,Ointment,China,2024,6.77,197.04
MOL1,Syrup,India,2016,38.1,78.75
MOLC,Patch,EU,2015,8.4,125.09
MOLP2,Syrup,Global,2020,163.17,108.86
MOLRA3,Suspension,Canada,2020,88.3,178.19
MOL1,Syrup,Australia,2019,125.85,62.93
MOLP2,Injection,China,2024,168.09,10.39
MOLBC3,Capsule,US,2020,65.35,192.48
MOLBC1,Tablet,India,2022,196.64,68.66
MOLRA2,Suspension,EU,2019,172.94,185.45
MOLIBD1,Syrup,Japan,2019,61.45,164.08
MOLM2,Patch,Canada,2021,98.33,146.38
MOLD3,Tablet,EU,2021,35.71,29.64
MOLRA2,Inhaler,EU,2023,104.13,177.07
MOLR3,Injection,Global,2019,17.61,199.03
MOLDEP3,Syrup,US,2016,10.36,74.68
MOLC,Inhaler,India,2024,4.67,68.32
MOLP3,Tablet,China,2021,12.47,108.41
MOLD3,Syrup,Australia,2022,22.85,14.69
MOLM3,Syrup,Japan,2023,99.66,20.84
MOLX,Capsule,Global,2016,120.21,183.44
MOLLC3,API,US,2016,79.07,113.86
MOLM2,Tablet,China,2022,50.03,60.42
MOLBC1,API,US,2017,198.75,114.7
MOLY,Capsule,Canada,2021,45.22,137.96
MOLC,Suspension,Australia,2015,104.6,25.13
MOLIBD2,API,China,2015,101.85,14.41
MOLC,Ointment,China,2024,116.6,61.35
MOLO3,Tablet,EU,2017,192.86,172.62
MOLDEP1,Syrup,EU,2015,160.58,170.24
MOLP1,Tablet,EU,2023,56.52,132.39
MOLH2,Ointment,China,2024,136.77,152.9
MOLP2,Patch,Global,2016,83.54,27.53
MOLRA3,Patch,Global,2019,109.45,175.98
MOLBC2,Capsule,Canada,2015,50.8,87.66
MOLP1,Inhaler,China,2023,13.75,136.11
MOLCKD3,Capsule,EU,2018,55.29,190.49
MOLP2,Inhaler,Brazil,2021,83.73,53.18
MOLO2,Suspension,India,2020,38.37,9.13
MOLIBD2,Ointment,China,2016,182.29,8.71
MOLBC1,Inhaler,Australia,2016,153.49,4.28
MOLHF3,Injection,Canada,2018,84.18,43.49
MOLC,API,EU,2015,139.18,3.47
MOLLC3,Patch,China,2016,169.55,174.02
MOLCKD2,Patch,India,2019,153.26,196.63
MOL2,Ointment,Australia,2024,74.25,26.42
MOLO1,API,Global,2022,195.21,49.15
MOLCKD1,Patch,Canada,2021,39.67,95.13
MOL2,Capsule,US,2022,23.07,101.3
MOLIBD3,Suspension,Brazil,2021,11.4,74.66
MOLRA3,Inhaler,China,2022,13.59,80.57
MOLO1,Capsule,Japan,2020,102.2,32.32
MOLO1,Syrup,Canada,2015,6.32,27.24
MOLH3,Tablet,Global,2020,119.54,130.79
MOLD1,Ointment,India,2016,152.97,33.65
MOLY,Injection,US,2015,96.24,197.45
MOLR2,Tablet,Japan,2015,157.79,174.73
MOLD1,Suspension,China,2015,163.48,121.79
MOLHF2,Syrup,Global,2016,133.58,48.73
MOLO2,API,China,2017,111.26,78.36
MOLIBD3,Suspension,Brazil,2020,35.84,135.2
MOLHF2,API,Brazil,2015,30.72,176.68
MOLO2,Suspension,Australia,2022,130.91,132.11
MOLBC1,Tablet,US,2016,136.23,123.88
MOLIBD3,Syrup,India,2022,81.74,152.98
MOLCKD1,Patch,US,2017,130.85,88.05
MOLCKD1,Injection,India,2019,161.11,90.41
MOLRA3,Patch,Australia,2016,47.65,168.44
MOL2,Inhaler,India,2017,5.28,134.87
MOLM2,Tablet,Global,2015,36.89,147.38
MOLR1,Ointment,Brazil,2015,154.86,59.09
MOLLC2,API,Australia,2015,19.13,51.92
MOLDEP3,Injection,EU,2022,53.39,117.51
MOL1,Injection,Global,2018,150.51,76.59
MOLO2,Injection,Global,2015,123.43,159.26
MOLDEP3,Capsule,Canada,2020,157.5,101.35
MOLIBD1,Patch,China,2017,20.37,140.06
MOLCKD1,Syrup,India,2023,157.98,96.9
MOLO2,Injection,Brazil,2021,140.9,2.68
MOLP1,Inhaler,Canada,2022,6.94,160.63
MOLM3,Tablet,China,2024,193.11,156.08
MOLRA3,Patch,China,2024,30.0,82.65
MOLHF3,Syrup,US,2022,52.84,82.93
MOLRA3,Tablet,Global,2015,18.97,14.51
MOLHF2,Suspension,Australia,2017,54.04,165.61
MOLO1,Patch,Australia,2015,129.81,94.33
MOLR3,Capsule,Canada,2017,163.09,83.07
MOL2,Tablet,Japan,2018,162.74,118.36
MOLBC2,Syrup,EU,2020,166.1,114.17
MOL1,Tablet,Global,2019,160.42,75.12
MOLCKD2,API,Brazil,2015,145.06,130.93
MOLA,Capsule,Japan,2023,7.24,112.1
MOLA,Inhaler,US,2023,123.88,84.31
MOLX,Capsule,Global,2016,19.32,38.28
MOLC,Syrup,EU,2017,24.12,115.36
MOLR2,API,US,2021,23.98,49.04
MOLLC1,Syrup,US,2016,72.86,199.95
MOLCKD3,Tablet,Canada,2019,47.49,36.11
MOLP1,Tablet,Brazil,2016,168.48,5.6
MOLLC3,Suspension,Canada,2018,78.2,66.73
MOLCKD3,Capsule,EU,2019,170.75,130.61
MOL2,Capsule,Australia,2019,130.12,39.92
MOLDEP3,Tablet,Japan,2018,199.79,139.87
MOLIBD3,API,India,2021,115.55,174.18
MOLA,Tablet,Canada,2016,138.34,160.36
MOLR1,Patch,EU,2017,11.73,55.56
MOLX,Ointment,Australia,2023,105.35,23.45
MOLIBD2,Ointment,Global,2021,140.25,62.42
MOLO2,API,Brazil,2020,39.49,140.43
MOLBC3,Tablet,China,2016,105.67,21.42
MOLD2,Ointment,Australia,2019,181.1,93.74
MOLLC3,Ointment,EU,2016,176.92,185.11
MOLIBD3,Ointment,India,2020,88.04,6.46
MOLR1,Syrup,US,2019,37.16,156.46
MOLHF1,Suspension,Global,2016,115.36,8.61
MOLM2,Ointment,Global,2018,136.72,195.51
MOLP1,API,China,2015,49.59,124.8
MOLIBD2,Capsule,EU,2024,124.43,143.0
MOLLC1,Patch,Australia,2024,118.12,137.67
MOLP2,Injection,EU,2022,182.62,122.25
MOLO1,Inhaler,India,2022,15.95,71.91
MOLHF2,Patch,China,2018,158.48,119.83
MOLBC2,Patch,Global,2021,55.66,77.13
MOLCKD3,API,India,2020,87.12,64.2
MOLR1,Injection,Global,2024,121.13,135.85
MOL2,Syrup,Canada,2020,194.48,185.79
MOLCKD2,Syrup,Brazil,2017,45.44,139.12
MOLD1,Inhaler,Brazil,2015,31.39,87.28
MOLRA2,Suspension,Global,2020,10.41,98.65
MOLBC1,Injection,EU,2021,91.25,149.44
MOL1,Patch,Japan,2015,138.17,34.37
MOLR3,Inhaler,Canada,2022,149.13,6.68
MOLIBD2,API,EU,2022,71.11,179.18
MOLC,API,US,2015,185.89,133.02
MOLRA2,API,Australia,2023,199.2,125.42
MOLRA3,Inhaler,Brazil,2023,28.7,27.19
MOLRA2,Tablet,US,2020,80.09,141.24
MOLDEP3,Suspension,China,2022,177.69,155.0
MOLCKD2,Inhaler,Brazil,2020,190.43,54.19
MOLDEP2,Injection,Australia,2023,39.95,10.68
MOL2,Tablet,Japan,2016,169.98,32.43
MOLDEP2,API,EU,2017,30.8,84.49
MOLBC3,API,Global,2022,138.13,197.54
MOLO1,Ointment,China,2016,134.63,59.07
MOLRA2,Suspension,Canada,2024,14.48,15.27
MOLX,Ointment,Australia,2023,65.77,61.58
MOLR2,Patch,India,2023,153.68,104.95
MOLBC3,Ointment,Global,2022,131.67,39.83
MOLM3,Injection,EU,2018,191.44,35.7
MOL1,API,Australia,2020,25.93,99.6
MOLO2,Suspension,Brazil,2015,78.15,122.33
MOLD1,Capsule,Global,2024,36.14,39.6
MOLM1,Patch,US,2018,164.44,33.91
MOL1,Syrup,Brazil,2018,5.44,62.46
MOLH1,Injection,India,2019,137.26,124.53
MOLH1,Patch,Global,2015,136.23,20.35
MOLHF3,Inhaler,India,2024,174.93,187.54
MOLIBD3,Injection,India,2016,136.51,0.99
MOLLC1,Capsule,EU,2023,176.36,168.74
MOLCKD1,Inhaler,Global,2022,48.35,87.37
MOL1,Injection,Japan,2015,61.46,125.0
MOLDEP2,Injection,China,2022,2.99,158.3
MOLDEP3,Capsule,Canada,2016,29.24,123.22
MOLO2,Syrup,Japan,2015,33.7,148.51
MOLC,Capsule,Australia,2024,111.08,124.18
MOLO3,API,Australia,2022,15.86,119.68
MOLO3,Inhaler,Japan,2024,104.85,143.32
MOLLC1,Syrup,India,2018,117.86,139.97
MOLR3,Injection,EU,2017,163.22,28.59
MOLO3,Ointment,EU,2023,76.07,7.52
MOLR3,Patch,Brazil,2020,24.4,42.79
MOLHF2,Injection,US,2017,28.28,137.16
MOLD2,Inhaler,Australia,2018,142.57,72.2
MOLCKD1,Tablet,EU,2015,123.15,36.67
MOLM3,Ointment,EU,2017,13.71,0.35
MOLD1,Syrup,EU,2022,136.48,65.73
MOLBC2,Capsule,EU,2019,110.68,43.69
MOLHF2,Tablet,Global,2017,102.41,136.71
MOLH1,Capsule,India,2022,40.87,97.29
MOLIBD1,Injection,Australia,2016,80.78,70.05
MOLCKD1,Tablet,Japan,2019,8.95,198.87
MOLLC2,Tablet,China,2021,67.23,111.26
MOLBC2,Syrup,Australia,2018,93.15,66.53
MOLHF1,Capsule,EU,2022,11.2,62.76
MOLO3,API,Japan,2015,37.62,51.31
MOLCKD2,Syrup,Brazil,2023,199.1,88.33
MOLLC2,Patch,EU,2015,76.84,9.64
MOLM1,Tablet,Canada,2019,125.76,14.72
MOLRA2,API,US,2017,134.96,70.01
MOLBC2,Syrup,China,2018,196.16,62.53
MOLRA3,Syrup,Australia,2018,73.69,9.81
MOLBC3,Injection,Global,2019,143.05,39.71
MOLDEP2,Suspension,Canada,2024,141.73,155.14
MOLP3,Inhaler,EU,2016,60.99,42.17
MOLO1,Injection,China,2018,189.43,55.69
MOLBC1,Inhaler,China,2020,75.78,14.71
MOLRA1,Capsule,China,2024,143.46,64.23
MOLRA3,Tablet,Brazil,2017,28.89,161.1
MOLHF1,Capsule,EU,2024,148.5,53.52
MOLD3,Ointment,India,2020,84.73,69.71
MOLC,Capsule,Canada,2021,156.01,109.79
MOLCKD1,Inhaler,India,2018,55.13,63.43
MOLIBD1,Tablet,China,2023,39.66,141.75
MOLO1,Capsule,Global,2024,155.64,117.81
MOLO3,Injection,US,2017,45.68,73.68
MOLLC1,Patch,Canada,2018,71.03,50.96
MOLO3,API,Canada,2024,24.55,98.04
MOLBC1,API,EU,2024,176.07,198.18
MOLP3,Suspension,Global,2015,21.73,191.7
MOLO3,Ointment,Australia,2017,17.87,153.58
MOLR2,Syrup,India,2015,185.28,67.73
MOLCKD3,Capsule,India,2015,64.89,198.7
MOLD3,Ointment,China,2023,83.17,73.02
MOLCKD2,API,Global,2015,172.59,119.86
MOLA,Suspension,EU,2018,195.73,175.02
MOLLC2,Suspension,China,2024,132.11,161.23
MOLLC3,Ointment,Australia,2018,3.47,70.53
MOLIBD3,API,China,2015,123.13,147.65
MOLR1,Capsule,India,2021,12.45,111.88
MOLM3,Inhaler,EU,2015,194.36,29.01
MOLBC3,Capsule,China,2024,103.54,34.48
MOLR2,Patch,Brazil,2021,5.65,140.02
MOLDEP2,Patch,Japan,2019,173.46,75.44
MOLC,API,China,2016,182.47,13.19
MOLCKD1,Tablet,India,2017,168.3,119.33
MOLBC3,Syrup,Brazil,2016,43.31,68.99
MOLP2,Tablet,India,2015,101.1,193.64
MOLP2,Capsule,China,2023,98.65,38.98
MOLDEP2,Ointment,US,2022,97.24,30.71
MOLR1,Syrup,China,2018,176.76,101.38
MOLM3,Injection,China,2020,181.3,170.78
MOLR3,API,China,2022,94.36,153.4
MOLR1,Syrup,China,2017,135.76,120.0
MOLHF1,Syrup,Global,2015,89.0,25.83
MOLHF3,Syrup,EU,2015,166.22,68.44
MOLDEP2,Inhaler,Brazil,2019,100.09,145.63
MOLBC2,Suspension,Canada,2020,180.69,129.85
MOLDEP3,Inhaler,US,2020,190.91,116.64
MOLY,Syrup,Global,2021,96.63,53.41
MOLIBD2,API,China,2022,14.68,26.56
MOLDEP2,Capsule,India,2019,82.33,108.8
MOLO2,Suspension,China,2021,122.83,142.65
MOLRA3,Tablet,Japan,2022,122.27,52.48
MOLM2,Syrup,Japan,2015,96.03,126.56
MOLHF3,Injection,EU,2015,43.76,62.17
MOLDEP2,Patch,China,2020,54.19,57.48
MOLM1,Capsule,Australia,2015,117.89,17.92
MOLCKD3,API,US,2022,39.45,13.14
MOLLC2,API,China,2015,145.14,118.44
MOLCKD1,Injection,EU,2024,7.0,144.68
MOLP2,Ointment,Global,2020,146.45,137.82
MOLR1,Patch,Canada,2017,134.37,104.22
MOLDEP2,API,Canada,2020,179.89,56.58
MOLRA2,Patch,Japan,2023,24.12,36.91
MOLCKD3,Syrup,EU,2021,18.5,75.53
MOLP3,Ointment,China,2018,37.45,122.73
MOLP2,Capsule,EU,2019,181.8,82.92
MOLM2,Tablet,EU,2016,146.65,185.94
MOLBC1,Patch,EU,2015,15.43,120.02
MOLDEP1,Inhaler,Brazil,2015,183.35,115.95
MOLDEP2,Tablet,China,2023,71.61,1.16
MOLLC2,Suspension,Global,2024,31.91,17.78
MOLR3,Tablet,China,2021,18.31,2.57
MOLLC1,Syrup,US,2019,129.94,83.61
MOLO2,Inhaler,Canada,2021,31.28,148.02
MOLR1,API,Canada,2017,107.38,123.15
MOLO1,Syrup,Brazil,2021,172.29,47.92
MOLH2,Injection,US,2016,159.34,66.14
MOLDEP1,Suspension,Global,2023,188.77,147.24
MOLC,API,Australia,2022,45.46,154.39
MOL1,Patch,Australia,2017,159.28,166.03
MOLRA3,Capsule,Japan,2021,158.19,66.11
MOLCKD1,Inhaler,EU,2024,11.82,104.39
MOLR2,Capsule,EU,2015,161.82,49.48
MOLR2,Patch,US,2016,16.97,132.15
MOLD2,Syrup,Japan,2023,6.49,18.09
MOLR3,Injection,Brazil,2018,112.76,166.35
MOLRA1,Patch,EU,2017,55.37,58.6
MOLM1,Injection,Global,2022,84.92,103.12
MOLDEP1,Syrup,India,2024,18.89,103.4
MOLD3,Injection,Japan,2016,139.52,86.59
MOLX,Patch,Japan,2024,117.02,197.18
MOLRA1,Inhaler,Global,2024,116.08,197.89
MOLA,Inhaler,US,2017,105.6,194.43
MOLRA2,Ointment,India,2022,161.09,150.68
MOLDEP2,Suspension,Japan,2024,131.72,89.51
MOLCKD3,Tablet,India,2022,23.07,77.82
MOLH1,Patch,Global,2019,155.09,25.94
MOLIBD3,Patch,Australia,2019,144.24,191.74
MOLCKD1,Suspension,Japan,2021,33.47,119.38
MOL2,Suspension,Brazil,2023,108.39,147.81
MOL2,Tablet,Australia,2016,119.83,60.3
MOL2,Patch,China,2019,123.69,44.55
MOLH2,Patch,Global,2018,124.85,187.36
MOLH2,Syrup,Japan,2022,110.1,14.75
MOLO1,Tablet,Global,2015,143.71,69.05
MOLIBD2,Syrup,EU,2017,111.45,158.08
MOLM3,Inhaler,India,2022,15.14,6.61
MOLIBD3,Tablet,India,2024,40.55,40.13
MOLO1,API,India,2022,182.14,3.71
MOLP2,Capsule,Brazil,2018,8.57,4.35
MOLRA3,Patch,Australia,2024,59.37,188.04
MOL2,Capsule,Canada,2023,25.69,107.13
MOLP2,Syrup,Global,2021,88.53,90.36
MOLHF2,Capsule,India,2017,150.44,83.17
MOLH2,Inhaler,Canada,2019,142.24,41.72
MOLH2,Tablet,US,2020,196.78,192.25
MOLLC3,Suspension,EU,2018,36.61,102.05
MOLY,Tablet,Australia,2015,30.77,143.77
MOLM1,Injection,China,2022,144.4,71.44
MOLRA3,API,India,2015,94.51,167.19
MOLP1,Inhaler,Australia,2024,125.72,25.61
MOLBC3,Suspension,Global,2016,184.08,161.27
MOLM1,API,Japan,2019,130.57,88.31
MOLBC1,Injection,Japan,2015,107.92,88.12
MOLDEP3,Injection,China,2021,181.76,8.3
MOLX,API,Japan,2016,60.71,41.0
MOLR2,Capsule,Australia,2017,92.18,174.92
MOLO1,Tablet,EU,2021,108.54,175.97
MOLRA2,Ointment,Global,2017,164.87,148.95
MOLIBD3,Patch,US,2017,142.69,22.3
MOLP2,Ointment,Brazil,2017,45.08,71.07
MOLY,Inhaler,Canada,2020,143.05,144.56
MOLIBD1,Ointment,US,2020,123.42,41.01
MOLDEP2,API,Japan,2024,184.47,67.16
MOLD2,Ointment,Global,2019,154.5,193.19
MOLC,Injection,Australia,2015,142.16,95.49
MOLP2,Capsule,US,2022,199.87,198.77
MOLR3,Tablet,Brazil,2017,65.56,96.31
MOLHF2,Syrup,Japan,2017,112.83,47.87
MOLH1,Suspension,Global,2024,65.5,85.35
MOLRA3,Ointment,Canada,2018,40.76,67.18
MOLM2,Syrup,Japan,2016,75.23,9.74
MOLX,API,Japan,2019,60.16,33.44
MOLR3,Patch,US,2023,177.11,81.16
MOLDEP1,Inhaler,US,2016,172.38,186.52
MOLM3,Inhaler,Brazil,2017,36.81,25.68
MOLR1,Capsule,India,2015,6.96,160.46
MOLDEP2,Capsule,Global,2017,150.25,176.87
MOLO3,Injection,Canada,2016,167.03,10.12
MOLD1,Inhaler,Global,2022,152.89,193.52
MOLCKD2,Inhaler,China,2019,91.2,151.01
MOLM2,Patch,China,2023,127.76,178.46
MOLO1,Patch,Australia,2023,78.74,110.52
MOLDEP3,Patch,India,2019,14.77,54.05
MOLR2,Capsule,China,2019,93.79,75.54
MOLHF3,API,US,2022,8.96,4.64
MOLCKD3,Suspension,Global,2017,137.71,7.77
MOLR3,Inhaler,India,2021,68.62,28.75
MOLR1,Inhaler,Canada,2016,14.34,102.66
MOLH2,Patch,India,2023,57.26,143.55
MOLO3,Suspension,Global,2017,157.3,10.39
MOLH3,API,India,2018,95.29,132.82
MOLBC1,API,India,2018,163.72,174.64
MOLO1,Inhaler,Australia,2022,55.81,144.04
MOLP3,Patch,China,2020,148.1,15.27
MOLA,Suspension,Australia,2024,138.89,60.24
MOLP2,Tablet,EU,2018,183.92,18.67
MOLR1,Capsule,EU,2020,75.98,157.81
MOLCKD1,API,Global,2018,164.76,104.44
MOLD3,API,EU,2015,4.97,102.16
MOLRA2,Syrup,Brazil,2020,7.67,163.05
MOLDEP2,Suspension,India,2018,22.69,159.2
MOLIBD3,Suspension,Canada,2022,145.68,60.49
MOLRA3,Capsule,Canada,2016,187.02,159.43
MOLC,Injection,Canada,2015,97.89,63.87
MOLM1,Injection,EU,2020,147.8,8.58
MOLHF2,Injection,Brazil,2024,89.98,172.03
MOLR3,Injection,India,2021,84.03,99.91
MOLH2,API,EU,2023,199.99,152.32
MOLD1,Ointment,Australia,2015,40.49,106.36
MOLCKD1,Tablet,Australia,2024,161.83,79.38
MOLLC1,Suspension,Australia,2017,199.57,44.76
MOLM2,Injection,EU,2022,159.27,81.03
MOLIBD2,Suspension,EU,2019,101.95,30.31
MOLHF3,Ointment,Brazil,2016,17.09,48.03
